check_type,variant,spearman,kendall_tau,top3_overlap
normalization,minmax,0.9878787878787878,0.9555555555555556,1.0
normalization,rank,0.9393939393939393,0.8222222222222222,1.0
aggregation,additive,0.8060606060606059,0.6,1.0
risk_gate,no_financial_gate,0.9878787878787878,0.9555555555555556,1.0
weights,equal_weights,0.9878787878787878,0.9555555555555556,1.0
leave_one_block,adaptive_potential,0.9757575757575757,0.9111111111111111,1.0
leave_one_block,credit_potential,0.9393939393939393,0.8222222222222222,1.0
leave_one_block,bank_profitability,0.8909090909090909,0.7333333333333333,0.6666666666666666
leave_one_block,financial_stability,0.9515151515151514,0.8666666666666667,1.0
leave_one_block,strategic_convergence,0.9878787878787878,0.9555555555555556,1.0
leave_one_indicator,adaptive_potential:va_real_growth_median_2019_2024_pct,0.9999999999999999,1.0,1.0
leave_one_indicator,adaptive_potential:va_real_growth_volatility_2019_2024_pct,0.9515151515151514,0.8666666666666667,1.0
leave_one_indicator,adaptive_potential:va_real_cagr_2019_2024_pct,0.9999999999999999,1.0,1.0
leave_one_indicator,adaptive_potential:shock_recovery_2022_2024_pct,0.9999999999999999,1.0,1.0
leave_one_indicator,adaptive_potential:labour_productivity_cagr_2019_2024_pct,0.9999999999999999,1.0,1.0
leave_one_indicator,credit_potential:va_share_2024,0.9878787878787878,0.9555555555555556,1.0
leave_one_indicator,credit_potential:employment_share_2024,0.9757575757575757,0.9111111111111111,1.0
leave_one_indicator,credit_potential:va_real_growth_pct,0.9999999999999999,1.0,1.0
leave_one_indicator,credit_potential:cumulative_capex_2030_bn_rub,0.9999999999999999,1.0,1.0
leave_one_indicator,credit_potential:fixed_asset_renewal_pct,0.9999999999999999,1.0,1.0
leave_one_indicator,credit_potential:backward_linkage_multiplier,0.9878787878787878,0.9555555555555556,1.0
leave_one_indicator,bank_profitability:net_return_on_new_capital_cf_2035,0.9999999999999999,1.0,1.0
leave_one_indicator,bank_profitability:net_return_cf_2035,0.9999999999999999,1.0,1.0
leave_one_indicator,bank_profitability:margin_2030,0.9999999999999999,1.0,1.0
leave_one_indicator,bank_profitability:profit_margin_proxy_2024,0.9999999999999999,1.0,1.0
leave_one_indicator,bank_profitability:cumulative_net_value_after_capex_2030_bn_rub,0.9999999999999999,1.0,1.0
leave_one_indicator,bank_profitability:incremental_profit_pool_2030_bn_rub,0.9999999999999999,1.0,1.0
leave_one_indicator,financial_stability:profit_margin_proxy_2024,0.9999999999999999,1.0,1.0
leave_one_indicator,financial_stability:va_real_growth_median_2019_2024_pct,0.9515151515151514,0.8666666666666667,1.0
