scenario,throttle_scenario,year,sector_id,sector_name_ru,class_id,ai_intensity,managed_obsolescence_pressure_score,managed_obsolescence_pressure_rank,fit_quality,throttle_rho,sanction_wedge,import_dependency_score,market_concentration_score,managed_adoption_factor,adaptation,adaptation_managed,diffusion_speed_managed,va_cf_growth_rate_annual,employment_cf_growth_rate_annual,va_cf_bn_rub,va_ai_bn_rub,incremental_va_vs_cf_bn_rub,va_share_cf,va_share_ai,delta_va_share_pp,labour_share_cf,labour_share_ai,margin_cf_t,margin_ai,profit_pool_cf_bn_rub,profit_pool_ai_bn_rub,incremental_profit_pool_vs_cf_bn_rub,labour_income_cf_bn_rub,labour_income_ai_bn_rub,incremental_labour_income_vs_cf_bn_rub,employment_cf_thousand,employment_ai_thousand,employment_delta_vs_cf_thousand,labour_productivity_cf_mrub_per_person,labour_productivity_ai_mrub_per_person,lp_gain_vs_cf_pct,delta_k_need_managed_bn_rub,cumulative_delta_k_need_managed_bn_rub,cumulative_incremental_profit_pool_vs_cf_bn_rub,cumulative_net_value_after_capex_bn_rub
Base,BaseThrottle,2028,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0,0.0832552472014925,0.7753645136070086,0.8980598253551946,0.0562947883187826,0.050556087765973555,0.016771220966005033,-0.0007917878738464171,-0.012321588097601754,4853.392514584584,4873.061746783934,19.669232199349608,0.041773952695605944,0.04159866692335037,-0.017528577225557618,0.4513161355991916,0.42611977331335477,0.5326745791701285,0.5367684277620294,2585.278815253795,2615.7056922085007,30.426876954705676,2190.4143542283578,2076.5079668815506,-113.90638734680715,2084.517295071654,2078.2037731625796,-6.313521909074552,2328.305227334538,2344.8430850301943,0.7102959483791249,28.57946946646793,86.15151929489387,68.45061673268947,-17.700902562204405
Base,BaseThrottle,2029,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0,0.0832552472014925,0.7753645136070086,0.8980598253551946,0.0790132617173263,0.07095863601860633,0.02040254825263279,-0.0007917878738464171,-0.012321588097601754,4849.54965724452,4877.157337559006,27.60768031448606,0.04024982952866612,0.039992694159395006,-0.02571353692711123,0.45131620773753667,0.4249701367449367,0.5326745070317834,0.5384102975628707,2583.231472998879,2625.911733376083,42.68026037720392,2188.6803605424675,2072.646220669022,-116.03413987344538,2058.8327315794545,2050.08584705641,-8.746884523044628,2355.4850196713837,2379.001515747163,0.9983717102586498,34.76753457641379,120.91905387130765,111.13087710989339,-9.788176761414263
Base,BaseThrottle,2030,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0,0.0832552472014925,0.7753645136070086,0.8980598253551946,0.106415670647682,0.0955676385969132,0.024609002578306775,-0.0007917878738464171,-0.012321588097601754,4845.709842632297,4882.8992694688495,37.18942683655223,0.03876488272457519,0.03841281447771963,-0.03520682468555608,0.45131620471105993,0.42358347617067904,0.5326745100582602,0.5403901964037338,2581.186116308648,2638.67089524792,57.48477893927202,2186.947375307836,2068.3154463528845,-118.63192895495149,2033.464642699072,2021.83800362434,-11.626639074732111,2382.982099064411,2415.079378622709,1.34693750200221,41.93566104772871,162.85471491903635,168.6156560491654,5.760941130129055
Base,BaseThrottle,2031,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0,0.0832552472014925,0.7753645136070086,0.8980598253551946,0.1391243578632767,0.12494199652534786,0.02937435792843457,-0.0007917878738464171,-0.012321588097601754,4841.873068338723,4890.512008288065,48.638939949341875,0.037318784061202946,0.036866739880932885,-0.045204418027006144,0.45131620483803214,0.4219282988060588,0.532674509931288,0.5427526453640942,2579.1423638268307,2654.338329683216,75.19596585638556,2185.2157775101105,2063.4454119475854,-121.77036556252506,2008.4091289606972,1993.409343516389,-14.999785444308145,2410.8001694078507,2453.340566599916,1.7645758338616035,50.05619848515829,212.91091340419464,243.81162190555096,30.90070850135632
Base,BaseThrottle,2032,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0,0.0832552472014925,0.7753645136070086,0.8980598253551946,0.1776753070127458,0.15956305518579708,0.034621058660449205,-0.0007917878738464171,-0.012321588097601754,4838.039331956509,4900.19297192367,62.153639967160416,0.03591118490625681,0.035366736450145535,-0.05444484561112767,0.4513162048327052,0.4199774819482546,0.5326745099366149,0.5455358502236444,2577.1002302040015,2673.230939198306,96.13070899430431,2183.485550129968,2057.9707054090372,-125.5148447209308,1983.6623389421802,1964.761804720365,-18.900534221815178,2438.9429778338545,2494.0392062543633,2.2590207692941844,58.9969860207973,271.90789942499197,339.9423308998553,68.03443147486331
Base,BaseThrottle,2033,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0,0.0832552472014925,0.7753645136070086,0.8980598253551946,0.2224252520152864,0.19975118297943326,0.040188127793636175,-0.0007917878738464171,-0.012321588097601754,4834.208631080274,4912.080283570774,77.8716524904994,0.034541716653153046,0.03392664917044375,-0.06150674827092931,0.45131620483292867,0.4177129735762742,0.5326745099363914,0.5487648798425747,2575.0597134909585,2695.577146590796,120.51743309983749,2181.756692749737,2051.839661695736,-129.91703105400074,1959.2204686770094,1935.8792249261733,-23.341243750836156,2467.4143152172355,2537.3898435002325,2.835986151634051,68.48370631576766,340.39160574075964,460.45976399969277,120.06815825893312
Base,BaseThrottle,2034,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0,0.0832552472014925,0.7753645136070086,0.8980598253551946,0.2734390643154393,0.24556463834441122,0.0458134553649779,-0.0007917878738464171,-0.012321588097601754,4830.380963306541,4926.21285860486,95.83189529831907,0.033209991186788974,0.032556870271300664,-0.06531209154883102,0.45131620483291923,0.41513149096140667,0.5326745099364009,0.5524435326964575,2573.0208124354317,2721.4544344223837,148.43362198695195,2180.0292042566884,2045.0260887858888,-135.00311547079968,1935.079761069581,1906.7775440804437,-28.302216989137378,2496.2180166861103,2583.527834118982,3.4976839702800078,78.06970353623932,418.461309276999,608.8933859866447,190.43207670964574
Base,BaseThrottle,2035,DE,Энергетика и ЖКХ,hybrid,low,0.3398005821493514,4,partial_old_nace,0.3,0.0,0.0832552472014925,0.7753645136070086,0.8980598253551946,0.330372209277719,0.29669400856615813,0.051129370221746795,-0.0007917878738464171,-0.012321588097601754,4826.556326233736,4942.487555116384,115.9312288826477,0.031915601378857766,0.03126028355818003,-0.06553178206777366,0.4513162048329197,0.41225046879695615,0.5326745099364004,0.556545889784987,2570.983525756989,2750.721134113473,179.7376083564841,2178.3030835681293,2037.542811619851,-140.7602719482784,1911.236505317676,1877.5144050017157,-33.72210031596023,2525.3579621384906,2632.463187472518,4.241189840799042,87.12843734240182,505.5897466194008,788.6309943431288,283.041247723728
Base,BaseThrottle,2025,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0,0.19875,0.3996729177153506,0.9396195612658335,0.005,0.0046980978063291675,0.0046980978063291675,0.038206987156995,0.010143206119960668,9702.83486931033,9704.658435339383,1.8235660290520173,0.0929097370737017,0.09281151120116396,-0.009822587253774384,0.7595720929431354,0.7488888644771063,0.2366932930987052,0.23678614943277795,2296.5959376100072,2297.92870246434,1.3327648543327086,7370.0025891636815,7267.710635779482,-102.29195338419959,6885.136092913652,6883.518930722021,-1.617162191630996,1409.243730025427,1409.8397248573337,0.04229182072683635,1.107494934001756,1.107494934001756,1.3327648543327086,0.22526992033095272
Base,BaseThrottle,2026,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0,0.19875,0.3996729177153506,0.9396195612658335,0.01072125,0.010073896221221316,0.0053757984148921495,0.038206987156995,0.010143206119960668,10073.550956548514,10077.610970773434,4.060014224920451,0.09313035956938719,0.09289363082516425,-0.023672874422293877,0.7591372406002331,0.7485247683479811,0.2371281454416075,0.23732335696115667,2388.7224563378804,2391.652465732532,2.9300093946517336,7647.207676200078,7543.341417399258,-103.8662588008201,6954.973447468056,6951.471145551196,-3.502301916860233,1448.3953148973947,1449.709098947049,0.09070617918611745,1.2672510782315092,2.374746012233265,4.262774248984442,1.8880282367511771
Base,BaseThrottle,2027,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0,0.19875,0.3996729177153506,0.9396195612658335,0.0172585894697656,0.016216508265648286,0.0061426120444269695,0.038206987156995,0.010143206119960668,10458.430988570697,10465.217158595271,6.7861700245739485,0.09331287404570293,0.09288560238961749,-0.04272716560854428,0.7591554843024526,0.7481087368870732,0.237109901739388,0.23742222574692023,2479.7975440481687,2484.6751507185495,4.877606670380828,7939.575242172165,7829.120389765634,-110.45485240653124,7025.519176704578,7019.825016011664,-5.694160692914011,1488.6346084214058,1490.8088356511653,0.1460551311557312,1.4480140689230312,3.8227600811562965,9.14038091936527,5.317620838208974
Base,BaseThrottle,2028,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0,0.19875,0.3996729177153506,0.9396195612658335,0.0247164061063087,0.023224018661677948,0.007007510396029662,0.038206987156995,0.010143206119960668,10858.016127033336,10868.10748431154,10.091357278204669,0.09345674199970214,0.09277509845333233,-0.06816435463698062,0.7591547189100704,0.7476341269383574,0.2371106671317703,0.23755657892963233,2574.551447608395,2581.7904334125824,7.23898580418745,8242.914180839003,8125.368050505486,-117.54613033351689,7096.780465813628,7088.544460468822,-8.236005344806472,1529.9918293003716,1533.1931040174002,0.20923475901779565,1.6518988287371061,5.474658909893403,16.37936672355272,10.904707813659318
Base,BaseThrottle,2029,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0,0.19875,0.3996729177153506,0.9396195612658335,0.0332086498821017,0.03120349703245107,0.00797947837077303,0.038206987156995,0.010143206119960668,11272.868209749344,11286.947110529585,14.078900780241383,0.09356147597410878,0.0925529755434542,-0.10085004306545908,0.7591547510211787,0.7470936868096523,0.237110635020662,0.2377086540299449,2672.9169397179,2683.0050057511635,10.088066033263658,8557.851459066824,8432.406929631099,-125.44452943572469,7168.7645728664875,7157.588767035263,-11.175805831224352,1572.4980357726824,1576.9203118391417,0.2812261742690447,1.8810233919997321,7.355682301893135,26.46743275681638,19.111750454923243
Base,BaseThrottle,2030,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0,0.19875,0.3996729177153506,0.9396195612658335,0.0428584819509576,0.04027066800727842,0.009067170974827352,0.038206987156995,0.010143206119960668,11703.570540661733,11722.438156961938,18.867616300205555,0.09362664175143676,0.09221813052041565,-0.14085112310211062,0.7591547496739962,0.746479578615992,0.2371106363678445,0.2378814835097674,2775.0410586722614,2788.5509791296095,13.509920457348016,8884.821164088014,8750.560695760974,-134.26046832704014,7241.478829554543,7226.91253984,-14.566289714543018,1616.18514893617,1622.0534138664789,0.3630936055916356,2.1374280260451295,9.493110327938265,39.977353214164395,30.48424288622613
Base,BaseThrottle,2031,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0,0.19875,0.3996729177153506,0.9396195612658335,0.0537974344125754,0.05054912171997155,0.010278453712693033,0.038206987156995,0.010143206119960668,12150.728709999781,12175.321911497642,24.59320149786072,0.09365186045042741,0.09178270600646826,-0.1869154443959145,0.7591547497305156,0.7457834317515901,0.2371106363113251,0.23807738286355945,2881.0670160743343,2898.6687762107085,17.601760136374196,9224.283412883275,9080.153357837042,-144.13005504623288,7314.930641936047,7296.46582030882,-18.46482162722714,1661.0859767200527,1668.6601721081352,0.45597852815773,2.4229668869055456,11.91607721484381,57.57911335053859,45.66303613569478
Base,BaseThrottle,2032,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0,0.19875,0.3996729177153506,0.9396195612658335,0.0661639378099925,0.06216893021664504,0.011619808496673495,0.038206987156995,0.010143206119960668,12614.971445770874,12646.380854551397,31.409408780522426,0.09363681051204402,0.0912742051779859,-0.23626053340581182,0.7591547497281443,0.7449964365988152,0.2371106363136963,0.23829882577811154,2991.1439065858413,3013.6177079823888,22.473801396547515,9576.715490741875,9421.50867251227,-155.20681822960614,7389.12749119042,7366.194445161552,-22.933046028868375,1707.234238522869,1716.8133353930277,0.5610886106903967,2.7391679727909968,14.655245187634806,80.0529147470861,65.3976695594513
Base,BaseThrottle,2033,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0,0.19875,0.3996729177153506,0.9396195612658335,0.0801010587924628,0.07526452171950264,0.01309559150285749,0.038206987156995,0.010143206119960668,13096.9514977853,13136.44034175706,39.48884397175971,0.09358122956217858,0.09073048018247738,-0.28507493797012007,0.7591547497282438,0.7441094885016569,0.2371106363135968,0.23854836540181257,3105.4265034081873,3133.6763707245746,28.24986731638728,9942.612936504147,9774.949903437377,-167.66303306677037,7464.076934380231,7436.040711762306,-28.036222617924977,1754.6645905349026,1766.5906967101294,0.6796801075008352,3.087058176531073,17.742303364165878,108.30278206347339,90.56047869930751
Base,BaseThrottle,2034,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0,0.19875,0.3996729177153506,0.9396195612658335,0.0957532853744189,0.08997165999327364,0.014707138273770912,0.038206987156995,0.010143206119960668,13597.346555456968,13646.369750153299,49.02319469633039,0.09348491613823554,0.09018755429008539,-0.3297361848150146,0.7591547497282397,0.7431133923494733,0.237110636313601,0.23882857794588838,3224.0754939409526,3259.1430815529006,35.067587611948056,10322.490221276077,10140.800118291652,-181.6901029844248,7539.786605220895,7505.944427373221,-33.842177847674066,1803.412651764115,1818.0749780649496,0.8130322412062352,3.4669523290727935,21.20925569323867,143.37036967542144,122.16111398218277
Base,BaseThrottle,2035,F,Строительство,hardware,low,0.2012681291138886,7,exact_old_nace,0.3,0.0,0.19875,0.3996729177153506,0.9396195612658335,0.1132622080047104,0.10642338619338555,0.01645172620011192,0.038206987156995,0.010143206119960668,14116.860200670524,14177.082854300275,60.22265362975122,0.09334773126686677,0.0896673234097406,-0.3680407857126172,0.7591547497282398,0.7419991374305583,0.2371106363136008,0.23914198484252802,3347.2577049311344,3390.3357330543404,43.07802812320597,10716.88147258858,10519.383249172362,-197.49822341621802,7616.264214858169,7575.844419125314,-40.419795732855164,1853.51503078513,1871.3534848353079,0.9624121603492908,3.878208622575308,25.08746431581398,186.4483977986274,161.36093348281344
Base,BaseThrottle,2025,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0,0.0926026119402984,0.6952321384584078,0.9328751489260128,0.005,0.0046643757446300635,0.0046643757446300635,0.02362049635730202,0.01591344470558198,12778.623237505206,12781.007631943672,2.384394438466188,0.12236202523818616,0.12223249699079375,-0.012952824739241586,0.5329060459265622,0.5117551346312943,0.4639978729253219,0.46417859576669146,5929.2540011165065,5932.67017507898,3.4161739624732945,6809.805581884184,6540.746281408934,-269.05930047525,6011.261443667399,6009.859668030337,-1.401775637062201,2125.7806464177206,2126.673223325446,0.04198819427723155,7.727731407645505,7.727731407645505,3.4161739624732945,-4.311557445172211
Base,BaseThrottle,2026,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0,0.0926026119402984,0.6952321384584078,0.9328751489260128,0.01072125,0.010001587690423015,0.005337211945792951,0.02362049635730202,0.01591344470558198,13080.460661138033,13085.694723020142,5.2340618821090175,0.12092935350797046,0.12062161341774241,-0.030774009022804805,0.5320535901619659,0.5108031323896193,0.4648503286899182,0.46523026163507797,6080.45643774556,6087.8611796674195,7.404741921859568,6959.506055730852,6684.213854013,-275.29220171785164,6106.921320261998,6103.86813828715,-3.0531819748475755,2141.9075136499155,2143.8364044823898,0.09005481423365325,8.84245666319837,16.570188070843876,10.820915884332862,-5.749272186511014
Base,BaseThrottle,2027,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0,0.0926026119402984,0.6952321384584078,0.9328751489260128,0.0172585894697656,0.0161001092218605,0.006098521531437485,0.02362049635730202,0.01591344470558198,13389.427634536276,13398.053261602287,8.625627066010566,0.11946399758921084,0.11891642850717044,-0.05475690820404,0.5320893539088525,0.5097153348226876,0.4648145649430316,0.4654224295828843,6223.600980783183,6235.7545006958235,12.15351991264015,7124.371899269742,6829.1932042098115,-295.17869505993076,6204.103475013327,6199.1111475297985,-4.992327483528243,2158.1567245713154,2161.2861816392983,0.14500601519589207,10.103760708589688,26.673948779433566,22.97443579697301,-3.699512982460554
Base,BaseThrottle,2028,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0,0.0926026119402984,0.6952321384584078,0.9328751489260128,0.0247164061063087,0.02305732102733854,0.00695721180547804,0.02362049635730202,0.01591344470558198,13705.692561204201,13718.339054324213,12.646493120011655,0.11796716440958785,0.11710596883756763,-0.0861195572020218,0.5320878534842621,0.5084743720687456,0.464816065367622,0.4656839269724828,6370.626089437223,6388.410002357676,17.783912920453076,7292.632535406363,6975.423836473653,-317.2086989327099,6302.832132610661,6295.569998355873,-7.26213425478727,2174.529207321161,2179.046386253642,0.2077313524818658,11.526400770935101,38.20034955036867,40.75834871742609,2.5579991670574174
Base,BaseThrottle,2029,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0,0.0926026119402984,0.6952321384584078,0.9328751489260128,0.0332086498821017,0.030979524204397438,0.007922203177058806,0.02362049635730202,0.01591344470558198,14029.427822420428,14046.823598403596,17.395775983168278,0.11644010643206737,0.11518396500267322,-0.12561414293941475,0.5320879164327545,0.5070612831263981,0.4648160024191295,0.46597990465186256,6521.102556645176,6545.5375210456405,24.434964400464196,7464.889018775402,7122.600397656696,-342.28862111870603,6403.131903241526,6393.221281892423,-9.910621349103167,2191.0258970798586,2197.1433459042846,0.2792047703579881,13.125155789515482,51.32550533988415,65.19331311789028,13.867807778006132
Base,BaseThrottle,2030,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0,0.0926026119402984,0.6952321384584078,0.9328751489260128,0.0428584819509576,0.0399816127327424,0.009002088528344962,0.02362049635730202,0.01591344470558198,14360.809871194944,14383.794979481872,22.985108286928153,0.11488411988456672,0.11315450463767078,-0.1729615246895938,0.5320879137918271,0.5054555742758254,0.4648160050600571,0.46631627628162864,6675.134273755867,6707.397713630372,32.26343987450491,7641.213364725195,7270.3693516197445,-370.84401310545036,6505.027788726307,6492.036703073348,-12.991085652959555,2207.6477361224015,2215.605924204425,0.36048269621136164,14.914262071400584,66.23976741128473,97.4567529923952,31.216985581110464
Base,BaseThrottle,2031,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0,0.0926026119402984,0.6952321384584078,0.9328751489260128,0.0537974344125754,0.05018628963946868,0.010204676906726187,0.02362049635730202,0.01591344470558198,14700.019328445413,14729.558544907888,29.53921646247545,0.11330054284177826,0.11103761784365408,-0.226292499812418,0.532087913902624,0.503635358891943,0.4648160049492602,0.4666975479322862,6832.804256924903,6874.248855033565,41.44459810866192,7821.702618800771,7418.32650408457,-403.3761147162013,6608.545188750477,6591.983059089981,-16.562129660495884,2224.3956738721863,2234.4654731168703,0.45269820306539366,16.906657300876965,83.14642471216169,138.90135110105712,55.75492638889543
Base,BaseThrottle,2032,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0,0.0926026119402984,0.6952321384584078,0.9328751489260128,0.0661639378099925,0.0617226933380282,0.01153640369855952,0.02362049635730202,0.01591344470558198,15047.241081445229,15084.437229353873,37.19614790864398,0.11169075316018139,0.10887067489913375,-0.28200782610476316,0.5320879138979756,0.5015776024652839,0.4648160049539085,0.46712853406933075,6994.198485055701,7046.371050208912,52.1725651532106,8006.45511694611,7566.015860037386,-440.439256908724,6713.709907195998,6693.022432893039,-20.687474302959345,2241.2706669552476,2253.755665784265,0.5570500258221145,19.11300334139505,102.25942805355675,191.07391625426771,88.81448820071097
Base,BaseThrottle,2033,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0,0.0926026119402984,0.6952321384584078,0.9328751489260128,0.0801010587924628,0.07472428715015005,0.013001593812121745,0.02362049635730202,0.01591344470558198,15402.664384596952,15448.771381173607,46.10699657665464,0.11005616626799762,0.10670123786789223,-0.33549284001053864,0.5320879138981707,0.4992584990494555,0.4648160049537135,0.46761420378997787,7159.404924891203,7224.064928940893,64.66000404968963,8195.571560873843,7712.930411922919,-482.6411489509237,6820.54815857348,6795.1126744163475,-25.435484157132123,2258.273679254898,2273.5121728501063,0.6747850685766332,21.54046550967809,123.79989356323483,255.73392030395735,131.93402674072252
Base,BaseThrottle,2034,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0,0.0926026119402984,0.6952321384584078,0.9328751489260128,0.0957532853744189,0.08932586035381604,0.014601573203665898,0.02362049635730202,0.01591344470558198,15766.482962586071,15822.917910767479,56.43494818140789,0.10839823281261832,0.10457215319765727,-0.38260796149610504,0.5320879138981625,0.4966540061863175,0.4648160049537217,0.4681595710786879,7328.513622840176,7407.650462318191,79.13683947801474,8389.155029073343,7858.515569939906,-530.6394591334374,6929.086574556698,6898.208250720321,-30.878323836376694,2275.405681966784,2293.772141355,0.8071729596957233,24.191240591393154,147.99113415462799,334.8707597819721,186.8796256273441
Base,BaseThrottle,2035,H,Транспорт и логистика,hardware,medium,0.2237495035799575,6,partial_old_nace,0.3,0.0,0.0926026119402984,0.6952321384584078,0.9328751489260128,0.1132622080047104,0.10565949916008326,0.016333638806267217,0.02362049635730202,0.01591344470558198,16138.895115971301,16207.24856103905,68.35344506774891,0.10671843616885009,0.10250773119125349,-0.42107049775965966,0.5320879138981627,0.4937405635656747,0.4648160049537214,0.4687695433054741,7501.616752172907,7597.4645061965775,95.84775402367086,8587.311034878416,8002.176038376391,-585.1349965020245,7039.352210621096,7002.261549953667,-37.09066066742889,2292.66765365436,2314.5734339423943,0.9554712499702189,27.060850264827764,175.05198441945575,430.71851380564294,255.6665293861872
Base,BaseThrottle,2025,J,ИТ и связь,software,high,0.649006369712066,1,weak_proxy,0.3,0.0,0.3581203358208955,0.3855466365359694,0.8052980890863802,0.03,0.024158942672591405,0.024158942672591405,0.06200948067135677,0.03864215072640631,7054.173355162063,7078.072741007789,23.8993858457261,0.0675474127436124,0.06769188548589286,0.014447274228046592,0.5850876792144676,0.565462561407087,0.4105040101883246,0.413091918450494,2895.7664508576554,2923.8946475150537,28.128196657398348,4127.309917148305,4002.385141955945,-124.92477519236036,1963.6568501633437,1959.8653254509666,-3.791524712377168,3592.365618552586,3611.509754824158,0.5329116884067453,4.46390385128033,4.46390385128033,28.128196657398348,23.66429280611802
Base,BaseThrottle,2026,J,ИТ и связь,software,high,0.649006369712066,1,weak_proxy,0.3,0.0,0.3581203358208955,0.3855466365359694,0.8052980890863802,0.07074,0.05696678682197054,0.03280784414937905,0.06200948067135677,0.03864215072640631,7491.598981481384,7551.5859973463575,59.98701586497373,0.06926011591190347,0.06960918057031668,0.0349064658413209,0.5843335022444984,0.5632235679204773,0.4112581871582937,0.41725190229057196,3080.9814160409533,3150.913622703614,69.93220666266052,4377.592270260334,4253.231208883732,-124.36106137660227,2039.5367741422958,2030.2630534256657,-9.273720716630123,3673.186517870898,3719.511116849886,1.2611556411199931,6.061981430038688,10.525885281319017,98.06040332005887,87.53451803873985
Base,BaseThrottle,2027,J,ИТ и связь,software,high,0.649006369712066,1,weak_proxy,0.3,0.0,0.3581203358208955,0.3855466365359694,0.8052980890863802,0.12491214096,0.10059150841877657,0.043624721596806026,0.06200948067135677,0.03864215072640631,7956.14914372111,8068.986760369801,112.83761664869144,0.07098685679985893,0.0716175005785929,0.06306437787339664,0.584365142823848,0.5602463693253585,0.4112265465789442,0.42175045959030677,3271.779736439456,3403.0988746140642,131.31913817460827,4649.296230698422,4520.620536631568,-128.6756940668538,2118.348861580751,2101.370236839195,-16.978624741555905,3755.825722579087,3839.8691572346993,2.237681960330695,8.060640955448164,18.58652623676718,229.37954149466714,210.79301525789995
